feature_1,feature_2,feature_3,Category
97.69848633,112.9523926,105.9396973,mountain
64.62036133,99.67553711,112.1853027,mountain
101.2272949,106.0854492,114.2946777,mountain
96.06103516,89.12670898,100.8198242,mountain
162.3703613,181.6203613,169.1391602,mountain
83.85375977,128.1975098,140.5473633,mountain
82.19628906,98.61962891,124.3085938,mountain
78.47485352,115.4472656,126.2827148,mountain
80.2019043,128.3566895,146.6340332,mountain
82.48803711,100.0092773,112.4685059,mountain
82.77026367,99.70922852,125.923584,mountain
110.7426758,126.0422363,144.4316406,mountain
134.470459,147.5864258,169.3896484,mountain
75.07788086,96.85473633,133.387207,mountain
81.34692383,103.4138184,119.956543,mountain
125.0397949,145.2832031,155.8027344,mountain
143.0507813,143.098877,133.9621582,mountain
131.7382813,132.8815918,126.0454102,mountain
93.20605469,93.16357422,86.56787109,mountain
126.6477051,142.5307617,153.3530273,mountain
105.6809082,115.1577148,128.6623535,mountain
121.4602051,136.2890625,130.6542969,mountain
138.0107422,149.5390625,159.4782715,mountain
118.5131836,131.9145508,130.1203613,mountain
124.0788574,128.4492188,117.1669922,mountain
119.7558594,109.2634277,109.965332,mountain
97.41455078,120.1413574,137.427002,mountain
112.5424805,115.5358887,129.9006348,mountain
105.2124023,102.170166,104.4477539,mountain
97.98510742,119.020752,165.536377,mountain
83.93286133,93.11425781,102.5244141,mountain
108.0183105,125.2319336,149.4262695,mountain
82.65917969,78.91381836,92.95532227,mountain
75.73876953,87.53198242,114.8435059,mountain
100.8146973,104.486084,125.9970703,mountain
55.15820313,63.86645508,79.97192383,mountain
131.7485352,133.0964355,140.0856934,mountain
81.82104492,84.96801758,92.46948242,mountain
114.2719727,123.4174805,148.3374023,mountain
114.7421875,124.7780762,142.4677734,mountain
128.2900391,131.8227539,135.4208984,mountain
142.3376465,146.5808105,160.0834961,mountain
137.5947266,117.8674316,110.9648438,mountain
143.9309082,129.2539063,128.0043945,mountain
124.0085449,112.2099609,125.6018066,mountain
105.640625,105.9294434,105.9863281,mountain
99.18115234,108.3925781,135.5205078,mountain
90.59179688,97.98632813,122.5712891,mountain
95.58178711,103.1518555,129.1716309,mountain
113.3066406,134.0603027,178.3830566,mountain
104.2338867,116.1362305,128.9873047,mountain
99.83374023,112.2583008,139.9289551,mountain
93.63916016,128.4211426,155.5427246,mountain
101.3422852,122.0483398,144.5839844,mountain
92.18310547,121.7495117,182.9130859,mountain
114.157959,122.4602051,144.8457031,mountain
133.0664063,150.7875977,173.875,mountain
147.2839355,155.4589844,179.7058105,mountain
142.9372559,156.3369141,182.1120605,mountain
160.5241699,159.4926758,169.5979004,mountain
100.9855957,97.01611328,127.3930664,mountain
108.6555176,96.40771484,87.38354492,mountain
113.9260254,118.822998,151.7368164,mountain
102.364502,106.3791504,132.7983398,mountain
124.7106934,128.7507324,125.782959,mountain
46.01196289,103.3029785,134.6174316,mountain
121.3498535,133.8068848,163.0424805,mountain
109.817627,151.4689941,187.9882813,mountain
93.61547852,145.8071289,184.4238281,mountain
135.857666,169.574707,198.262207,mountain
135.8271484,154.5356445,175.0722656,mountain
146.7719727,163.9333496,181.0388184,mountain
113.1420898,124.5058594,145.2194824,mountain
156.5551758,148.130127,158.9804688,mountain
94.89794922,99.64160156,98.59667969,mountain
59.96118164,63.2800293,69.21679688,mountain
56.26879883,63.45263672,78.92749023,mountain
81.27685547,79.84960938,94.06860352,mountain
87.6628418,91.33691406,83.51342773,mountain
102.6411133,89.81225586,94.39526367,mountain
133.2731934,107.8620605,90.97607422,mountain
79.36669922,85.83422852,88.09326172,mountain
72.67602539,82.2421875,90.71264648,mountain
102.4389648,108.6225586,124.2390137,mountain
105.5610352,94.29052734,95.3112793,mountain
151.1469727,156.5234375,172.7434082,mountain
130.5866699,100.3041992,99.38378906,mountain
129.126709,85.51660156,57.42895508,mountain
96.61450195,77.54418945,74.27246094,mountain
29.74951172,44.8737793,100.3256836,mountain
65.74121094,72.44165039,75.01708984,mountain
87.89453125,113.6040039,135.798584,mountain
62.86083984,72.58886719,78.48925781,mountain
75.58496094,82.94873047,97.44384766,mountain
138.4223633,145.2099609,152.8171387,mountain
107.4963379,122.317627,145.1679688,mountain
99.61767578,132.4030762,157.1828613,mountain
102.4746094,121.3442383,155.6206055,mountain
98.01464844,94.44750977,105.6818848,mountain
127.1328125,133.2629395,144.0571289,mountain
77.14086914,83.78808594,113.6940918,mountain
99.95605469,106.1650391,107.8288574,mountain
78.46313477,94.97802734,106.2490234,mountain
43.14257813,64.41870117,85.20751953,mountain
71.32739258,78.77099609,79.72583008,mountain
117.7026367,106.7578125,112.5944824,mountain
42.47680664,65.84033203,70.17993164,mountain
58.87988281,72.71020508,74.57324219,mountain
88.43139648,82.90429688,88.38476563,mountain
59.41796875,72.13574219,72.94604492,mountain
136.3886719,116.3388672,88.29882813,mountain
96.57324219,104.2578125,108.4089355,mountain
92.06347656,99.35131836,106.6164551,mountain
73.00463867,98.93969727,134.1025391,mountain
105.8605957,111.9543457,137.685791,mountain
123.927002,129.4338379,132.0529785,mountain
98.30615234,94.48974609,106.5742188,mountain
118.0512695,122.963623,136.7272949,mountain
40.63671875,77.38769531,107.1376953,mountain
81.30322266,96.26171875,112.3220215,mountain
93.46777344,105.8632813,125.166748,mountain
89.44091797,87.33105469,84.30834961,mountain
78.65209961,82.43994141,88.62280273,mountain
117.2019043,136.295166,165.2338867,mountain
76.13354492,114.5844727,134.4379883,mountain
122.3969727,124.5205078,136.8168945,mountain
155.5893555,161.512207,181.6408691,mountain
108.2258301,107.2646484,115.1220703,mountain
77.34082031,81.46362305,103.0715332,mountain
111.0285645,116.1311035,126.3129883,mountain
97.82421875,105.5827637,122.1809082,mountain
103.581543,116.2216797,130.7524414,mountain
118.6572266,140.3056641,143.8688965,mountain
68.62915039,105.9697266,129.4570313,mountain
82.96704102,101.4072266,135.1237793,mountain
93.28027344,92.48022461,99.92260742,mountain
48.93530273,88.40527344,99.38183594,mountain
71.97094727,87.34643555,101.2893066,mountain
97.515625,108.9118652,132.4785156,mountain
78.57495117,93.23022461,102.909668,mountain
125.4541016,145.8916016,165.276123,mountain
25.3515625,54.15576172,130.8505859,mountain
69.42480469,82.26049805,102.3566895,mountain
125.5351563,141.407959,157.2460938,mountain
124.0808105,132.3173828,148.0319824,mountain
150.8198242,163.3066406,178.7028809,mountain
134.4997559,151.3325195,149.5742188,mountain
146.0251465,152.3046875,142.8356934,mountain
103.9951172,112.6101074,136.9680176,mountain
159.1357422,156.4941406,159.3659668,mountain
153.3991699,159.4650879,164.4689941,mountain
74.48339844,132.7324219,159.7998047,mountain
58.57470703,106.5175781,127.4355469,mountain
97.40673828,119.5141602,156.9169922,mountain
117.3391113,128.2814941,139.8400879,mountain
145.677002,147.4272461,153.0268555,mountain
145.9575195,142.5009766,142.9147949,mountain
100.652832,87.64038086,143.6166992,mountain
144.3012695,138.4013672,142.1760254,mountain
175.2807617,166.8759766,168.1083984,mountain
141.6992188,148.0424805,157.1364746,mountain
132.8344727,154.7331543,170.9592285,mountain
111.3254395,116.6640625,140.4189453,mountain
135.7871094,142.142334,143.8071289,mountain
94.78369141,88.10253906,98.36816406,mountain
122.7585449,126.0778809,136.2143555,mountain
95.19604492,131.1259766,152.75,mountain
124.4755859,141.4152832,144.2717285,mountain
128.5319824,128.9702148,117.5217285,mountain
84.08398438,112.5024414,157.7866211,mountain
87.86499023,112.4658203,126.8991699,mountain
87.40185547,116.3256836,139.2197266,mountain
96.22192383,128.3015137,149.5644531,mountain
50.5065918,64.62280273,79.10766602,mountain
67.75854492,86.11474609,102.5200195,mountain
127.7416992,136.6726074,147.3796387,mountain
95.65307617,118.3359375,125.5788574,mountain
78.93652344,95.22045898,113.4538574,mountain
102.4267578,125.1037598,136.7937012,mountain
118.1271973,126.2700195,121.7561035,mountain
89.97875977,125.9147949,149.6914063,mountain
102.6057129,114.0063477,117.7780762,mountain
61.65869141,110.973877,156.5688477,mountain
94.22460938,117.4006348,130.6162109,mountain
106.8286133,128.3291016,138.9726563,mountain
99.46118164,134.911377,163.0187988,mountain
88.90673828,121.345459,155.0158691,mountain
136.6806641,152.763916,160.012207,mountain
40.91381836,70.90966797,110.0163574,mountain
65.39257813,93.00878906,120.6853027,mountain
75.87182617,92.25561523,89.29199219,mountain
191.6772461,200.7333984,216.958252,mountain
100.5197754,124.1062012,135.7993164,mountain
84.07739258,94.46655273,107.8105469,mountain
135.0148926,154.8344727,165.96875,mountain
94.11767578,120.4550781,134.2155762,mountain
88.43115234,109.5932617,125.5458984,mountain
98.23974609,116.9516602,124.5419922,mountain
80.46948242,111.5412598,136.833252,mountain
125.4804688,136.7390137,134.9509277,mountain
88.89599609,121.1848145,140.4614258,mountain
79.19677734,94.78417969,124.0576172,mountain
93.75268555,96.62402344,96.19213867,mountain
96.93432617,106.0371094,113.2744141,mountain
140.8808594,149.2282715,145.1608887,mountain
143.7668457,149.1044922,148.7099609,mountain
144.2619629,148.1518555,145.7783203,mountain
117.6091309,127.3630371,159.5842285,mountain
126.9174805,146.6003418,154.0292969,mountain
98.76269531,116.3271484,140.440918,mountain
87.28930664,92.31762695,92.98828125,mountain
136.5788574,143.6210938,158.6391602,mountain
143.5476074,138.7897949,141.6081543,mountain
108.8527832,125.7241211,133.7197266,mountain
84.703125,91.81103516,107.2375488,mountain
135.364502,143.9589844,153.8684082,mountain
91.84619141,110.8139648,123.8811035,mountain
92.76000977,120.6560059,138.1218262,mountain
119.0327148,114.4536133,88.01049805,mountain
130.0842285,139.0522461,143.5148926,mountain
102.1086426,127.9814453,152.5681152,mountain
121.296875,135.1452637,142.0419922,mountain
97.19750977,113.6652832,129.2150879,mountain
54.95361328,81.8293457,89.83911133,mountain
120.4562988,118.3798828,129.2729492,mountain
96.21044922,116.734375,151.7453613,mountain
77.29321289,95.9831543,111.1445313,mountain
102.8146973,115.5515137,128.1140137,mountain
123.8830566,137.9858398,150.3708496,mountain
110.2216797,125.9418945,139.0322266,mountain
71.49902344,103.7224121,130.0571289,mountain
115.0163574,130.4626465,148.2529297,mountain
153.0036621,174.3537598,195.1132813,mountain
44.65161133,68.22363281,86.61157227,mountain
46.46655273,59.76806641,70.26831055,mountain
63.97167969,98.47900391,125.9711914,mountain
59.19946289,118.9819336,159.6066895,mountain
131.7614746,167.8352051,185.9658203,mountain
119.2104492,136.8720703,152.4663086,mountain
129.1962891,132.2060547,148.5966797,mountain
84.91845703,85.75341797,100.2243652,mountain
45.27197266,47.97192383,51.19433594,mountain
77.16333008,90.92895508,102.3049316,mountain
78.18652344,81.78027344,86.1887207,mountain
60.00366211,59.09375,63.73120117,mountain
66.01489258,82.66870117,101.0263672,mountain
63.79101563,86.37597656,95.40112305,mountain
81.15063477,92.84472656,93.3425293,mountain
44.03588867,56.2355957,72.04516602,mountain
51.5012207,56.71899414,62.32666016,mountain
57.91235352,64.86499023,62.67211914,mountain
102.5498047,112.7709961,117.0419922,mountain
92.66308594,94.32128906,96.82519531,mountain
87.87915039,96.77734375,114.4484863,mountain
135.9929199,129.3310547,134.0881348,mountain
85.54516602,97.1784668,110.809082,mountain
117.5761719,123.9165039,172.7370605,mountain
114.1606445,116.7998047,154.4055176,mountain
133.1672363,133.5734863,147.9597168,mountain
99.20458984,122.9326172,121.2851563,mountain
83.1328125,114.1779785,123.0344238,mountain
95.25732422,136.3034668,151.3200684,mountain
85.8527832,131.800293,149.6057129,mountain
159.097168,160.6274414,160.7363281,mountain
67.15649414,91.30908203,121.7653809,mountain
152.5751953,161.6003418,168.0605469,mountain
86.23681641,99.67382813,127.8837891,mountain
100.7243652,87.65112305,81.89233398,mountain
103.3505859,125.7412109,124.9367676,mountain
69.20239258,81.96459961,99.61181641,mountain
83.5847168,87.52856445,98.08886719,mountain
96.13696289,142.4660645,107.8527832,mountain
58.72045898,92.72924805,87.94995117,mountain
65.57763672,87.5703125,91.01879883,mountain
92.28710938,144.9899902,158.0646973,mountain
55.07788086,63.07714844,58.7019043,mountain
114.4162598,130.2351074,144.8286133,mountain
57.69506836,80.00805664,89.41210938,mountain
73.39599609,101.4655762,111.7629395,mountain
96.76977539,122.3239746,133.9885254,mountain
95.37402344,107.7744141,104.6044922,mountain
83.10424805,101.8059082,120.1547852,mountain
91.65893555,102.9682617,104.0939941,mountain
146.1413574,148.2893066,144.2810059,mountain
93.92871094,109.6713867,140.578125,mountain
72.40795898,113.8952637,120.8049316,mountain
68.84643555,84.64575195,108.730957,mountain
78.47314453,83.93115234,100.670166,mountain
92.57421875,107.3439941,145.3457031,mountain
133.1672363,133.5734863,147.9597168,mountain
144.0009766,161.0100098,182.4106445,mountain
79.84570313,74.81445313,71.20336914,mountain
83.91235352,100.3215332,108.6032715,mountain
142.6850586,105.6931152,99.85668945,mountain
85.73779297,64.78662109,56.92333984,mountain
78.05175781,138.6767578,166.6674805,mountain
50.56982422,65.66186523,87.26147461,mountain
43.5222168,70.06005859,108.2121582,mountain
84.5769043,104.9914551,123.9377441,mountain
82.2121582,102.7226563,126.4660645,mountain
36.10620117,58.58959961,89.27075195,mountain
48.65576172,63.34985352,81.93237305,mountain
112.4873047,94.28759766,84.12866211,mountain
87.99365234,82.84790039,86.87011719,mountain
68.1862793,115.286377,177.720459,mountain
98.41967773,182.4172363,209.4470215,mountain
93.3059082,130.3811035,162.3457031,mountain
126.2824707,132.8740234,136.4448242,mountain
74.04272461,91.36914063,107.5439453,mountain
144.7961426,154.0366211,161.4416504,mountain
71.98266602,88.37548828,120.0600586,mountain
146.8930664,153.9255371,163.5004883,mountain
164.2148438,163.7473145,161.25,mountain
118.5837402,116.1367188,120.0925293,mountain
78.28051758,92.19262695,115.442627,mountain
105.0852051,138.6228027,149.5947266,mountain
104.0109863,124.7480469,133.0268555,mountain
101.0056152,113.9265137,100.6132813,opencountry
77.83691406,130.4250488,142.0273438,opencountry
70.1628418,101.7119141,122.3115234,opencountry
121.7709961,126.8186035,101.263916,opencountry
109.9423828,141.2592773,114.8933105,opencountry
66.24438477,91.97509766,106.1140137,opencountry
86.16943359,120.2314453,113.0593262,opencountry
65.65283203,89.5234375,118.5559082,opencountry
59.34692383,70.33105469,85.18164063,opencountry
108.8588867,149.7253418,158.6523438,opencountry
151.9602051,154.5852051,117.7399902,opencountry
119.9821777,148.6538086,162.2558594,opencountry
124.9560547,123.3483887,116.8942871,opencountry
126.3730469,131.2565918,133.1999512,opencountry
85.62231445,134.7177734,135.3054199,opencountry
114.7263184,147.7224121,134.197998,opencountry
172.6962891,180.5773926,94.63085938,opencountry
115.2297363,122.298584,101.1828613,opencountry
149.3740234,143.4768066,137.5402832,opencountry
136.7558594,139.715332,148.5598145,opencountry
60.86230469,109.157959,117.4250488,opencountry
113.3535156,140.8876953,133.7858887,opencountry
99.26220703,118.0603027,126.3869629,opencountry
133.1945801,144.9492188,91.15063477,opencountry
103.1811523,109.6315918,68.75439453,opencountry
78.99658203,115.1291504,132.2553711,opencountry
89.61572266,112.333252,113.036377,opencountry
135.9995117,123.1254883,136.1691895,opencountry
125.7324219,150.6755371,109.8789063,opencountry
126.2485352,153.5480957,164.7583008,opencountry
104.3815918,135.1948242,139.4890137,opencountry
96.08837891,109.2324219,96.00146484,opencountry
123.5270996,119.654541,116.2373047,opencountry
122.1894531,133.2792969,99.69067383,opencountry
174.7897949,177.4372559,185.5478516,opencountry
115.4174805,153.5576172,88.79125977,opencountry
104.2297363,130.6560059,106.4121094,opencountry
105.0881348,140.7961426,100.5002441,opencountry
138.8813477,149.7871094,122.5495605,opencountry
109.7185059,170.5227051,110.5495605,opencountry
129.1796875,129.340332,106.2731934,opencountry
95.46777344,122.2392578,156.5224609,opencountry
47.11254883,79.67651367,80.74511719,opencountry
65.35620117,86.17163086,73.17602539,opencountry
61.90380859,91.25,106.4160156,opencountry
104.8757324,107.421875,66.1081543,opencountry
92.49536133,103.2050781,63.0402832,opencountry
88.12084961,92.36083984,88.58251953,opencountry
122.314209,135.5026855,83.88549805,opencountry
138.1086426,154.9880371,120.611084,opencountry
106.6367188,119.5783691,65.19042969,opencountry
79.12036133,105.5510254,156.170166,opencountry
58.5534668,102.3356934,119.9267578,opencountry
103.0605469,118.2490234,99.75317383,opencountry
69.46118164,102.5898438,123.8330078,opencountry
119.4411621,125.0930176,72.33032227,opencountry
149.2370605,139.9130859,65.38354492,opencountry
176.3203125,178.302002,98.96777344,opencountry
146.519043,158.1623535,76.90332031,opencountry
115.6555176,134.8647461,103.1582031,opencountry
127.4785156,142.501709,113.067627,opencountry
96.328125,115.2617188,103.208252,opencountry
129.9221191,128.7194824,91.49682617,opencountry
114.0625,123.6833496,90.25170898,opencountry
97.55249023,92.31542969,39.06738281,opencountry
129.9216309,125.8891602,72.14697266,opencountry
97.30712891,107.6853027,52.12915039,opencountry
94.59716797,120.7458496,100.0852051,opencountry
77.28564453,113.7546387,75.76000977,opencountry
135.6303711,153.7475586,104.9304199,opencountry
174.8950195,163.3718262,145.6179199,opencountry
121.8508301,120.885498,88.34472656,opencountry
101.6872559,125.4768066,73.71972656,opencountry
95.46264648,121.4953613,100.8503418,opencountry
111.1933594,143.3955078,173.7026367,opencountry
91.4909668,115.307373,84.13110352,opencountry
125.7094727,131.0842285,154.0603027,opencountry
113.5307617,140.3911133,166.1982422,opencountry
96.04223633,106.0168457,81.83325195,opencountry
104.7595215,141.7473145,178.166748,opencountry
115.0280762,144.4624023,171.5283203,opencountry
101.1442871,132.4401855,158.4772949,opencountry
98.08032227,108.6320801,94.36425781,opencountry
69.67749023,102.1738281,103.2324219,opencountry
83.73266602,105.0378418,109.3210449,opencountry
76.79272461,108.6533203,98.07519531,opencountry
77.72265625,98.14453125,100.6586914,opencountry
125.6230469,114.2280273,88.76660156,opencountry
66.11083984,95.27294922,119.5400391,opencountry
75.11206055,116.8623047,127.6625977,opencountry
85.0612793,121.3679199,112.1020508,opencountry
149.7897949,152.2558594,165.0305176,opencountry
135.9831543,143.6950684,149.5388184,opencountry
137.2651367,139.7897949,140.6826172,opencountry
100.6970215,116.3435059,138.6376953,opencountry
109.9482422,118.7907715,115.2885742,opencountry
55.53198242,108.5686035,138.7727051,opencountry
94.04101563,121.4958496,135,opencountry
91.75195313,102.6118164,92.83544922,opencountry
130.4528809,137.2209473,135.9750977,opencountry
110.6789551,120.2734375,122.4047852,opencountry
103.182373,129.7763672,163.8537598,opencountry
125.1445313,127.3820801,89.74316406,opencountry
100.2055664,130.6616211,137.5605469,opencountry
114.3706055,144.1015625,160.3408203,opencountry
113.2075195,125.6259766,91.86279297,opencountry
117.953125,115.0229492,101.2871094,opencountry
104.8125,105.0080566,109.0944824,opencountry
126.3476563,136.7832031,119.8703613,opencountry
118.6203613,147.0576172,165.520752,opencountry
126.3305664,130.2932129,149.2172852,opencountry
121.9443359,148.2983398,171.217041,opencountry
120.6762695,137.6791992,140.3442383,opencountry
117.6398926,141.4052734,161.9018555,opencountry
70.73535156,101.0612793,118.361084,opencountry
135.7929688,142.1811523,136.2280273,opencountry
119.2084961,129.9448242,136.3085938,opencountry
94.56542969,99.59716797,106.3769531,opencountry
118.6708984,135.7265625,142.7382813,opencountry
69.46337891,116.7626953,88.90551758,opencountry
147.3808594,155.7866211,132.8962402,opencountry
107.6801758,117.753418,96.05175781,opencountry
121.442627,115.4689941,95.25268555,opencountry
76.86914063,101.0334473,121.3405762,opencountry
76.42749023,99.53222656,89.03344727,opencountry
116.2338867,118.1850586,91.91479492,opencountry
88.68115234,112.9265137,124.4296875,opencountry
133.0244141,147.3603516,133.2336426,opencountry
59.39672852,90.75097656,106.3312988,opencountry
91.13891602,105.2736816,109.6442871,opencountry
104.3327637,116.7182617,121.7646484,opencountry
105.8706055,109.9616699,107.8266602,opencountry
95.65966797,111.6940918,120.5449219,opencountry
98.07495117,123.6074219,123.1572266,opencountry
95.18310547,106.0793457,101.1262207,opencountry
102.8056641,115.822998,111.9187012,opencountry
87.00708008,100.4433594,106.2194824,opencountry
92.12011719,135.7851563,135.1303711,opencountry
143.8540039,169.5480957,123.1755371,opencountry
76.10107422,107.404541,75.96826172,opencountry
90.19116211,119.8605957,116.9790039,opencountry
116.3198242,124.6047363,102.0136719,opencountry
119.3266602,123.0100098,133.2966309,opencountry
120.4316406,123.6826172,131.0100098,opencountry
125.5722656,139.90625,130.2521973,opencountry
101.8723145,93.71655273,79.84692383,opencountry
163.8251953,181.6967773,172.2038574,opencountry
104.1174316,116.5651855,131.161377,opencountry
79.80444336,101.157959,106.4086914,opencountry
76.25878906,84.90966797,87.81689453,opencountry
137.4597168,152.4760742,145.5981445,opencountry
110.7592773,133.7712402,116.4042969,opencountry
95.12841797,119.2590332,114.3955078,opencountry
89.33203125,110.53125,93.36010742,opencountry
71.25805664,89.44799805,96.20556641,opencountry
108.6589355,129.7895508,145.7919922,opencountry
86.28930664,102.2700195,101.5236816,opencountry
116.0996094,133.2915039,126.2236328,opencountry
88.02661133,123.2167969,131.6889648,opencountry
88.38452148,97.10766602,76.37768555,opencountry
63.25146484,72.77807617,38.80957031,opencountry
126.0305176,119.9467773,129.484375,opencountry
93.34765625,103.7250977,93.34545898,opencountry
93.05834961,125.7790527,118.3483887,opencountry
46.22338867,77.2890625,105.5415039,opencountry
113.1936035,105.4372559,116.1816406,opencountry
92.63232422,125.7678223,85.44433594,opencountry
103.4995117,128.6518555,137.7109375,opencountry
111.012207,107.4445801,49.38354492,opencountry
99.5456543,96.09570313,75.81054688,opencountry
112.109375,122.9958496,130.6616211,opencountry
124.2983398,128.545166,91.5144043,opencountry
129.3232422,144.675293,89.13623047,opencountry
73.61743164,103.590332,68.53637695,opencountry
109.378418,122.9494629,104.7932129,opencountry
113.7697754,121.0351563,91.46166992,opencountry
109.5524902,116.8942871,109.2402344,opencountry
139.9685059,144.7949219,127.9780273,opencountry
178.9833984,171.2006836,168.1171875,opencountry
124.328125,124.0402832,135.5651855,opencountry
167.0368652,162.1247559,158.2429199,opencountry
110.1977539,114.5981445,126.1203613,opencountry
163.126709,145.5441895,136.5791016,opencountry
189.3693848,161.9020996,135.2182617,opencountry
133.8303223,124.4921875,110.7939453,opencountry
114.2702637,104.3449707,92.93188477,opencountry
113.3378906,117.7858887,109.048584,opencountry
110.4521484,113.3818359,101.5673828,opencountry
103.4543457,116.7192383,115.4191895,opencountry
91.74145508,103.3364258,93.98974609,opencountry
84.27636719,93.34594727,90.80737305,opencountry
97.82788086,111.2653809,101.7897949,opencountry
95.61499023,97.88574219,101.309082,opencountry
90.58740234,102.4477539,100.6635742,opencountry
94.19970703,97.89160156,102.6582031,opencountry
68.22460938,85.70288086,87.27001953,opencountry
107.3337402,105.6066895,112.6916504,opencountry
85.52416992,89.74707031,90.77514648,opencountry
113.4899902,130.2419434,90.5234375,opencountry
117.6533203,124.1242676,127.8710938,opencountry
106.6281738,118.2792969,122.9667969,opencountry
82.57250977,102.1936035,98.76855469,opencountry
111.9753418,124.8039551,117.1210938,opencountry
107.3989258,127.8894043,139.9306641,opencountry
109.5026855,121.3605957,158.2814941,opencountry
127.2431641,141.4467773,112.7924805,opencountry
68.90991211,97.9855957,86.90161133,opencountry
106.3527832,135.4758301,136.640625,opencountry
81.07910156,102.9492188,96.74707031,opencountry
121.739502,126.302002,129.2944336,opencountry
119.2783203,119.128418,107.5476074,opencountry
134.9313965,162.9179688,142.940918,opencountry
146.5969238,133.2058105,97.76855469,opencountry
120.4023438,132.7272949,130.286377,opencountry
119.6130371,117.2316895,98.0390625,opencountry
136.8312988,124.7541504,116.0783691,opencountry
114.6154785,129.0585938,125.8447266,opencountry
134.3776855,140.0612793,129.4296875,opencountry
127.4350586,135.4709473,94.17822266,opencountry
99.21679688,139.9597168,96.50292969,opencountry
109.3349609,115.7355957,87.47973633,opencountry
128.2617188,117.7490234,78.09423828,opencountry
85.00854492,103.578125,91.62255859,opencountry
90.52539063,105.8984375,81.37451172,opencountry
84.89599609,108.7453613,79.99658203,opencountry
109.8085938,120.7871094,101.0441895,opencountry
98.51391602,116.5495605,104.7988281,opencountry
86.84960938,106.161377,64.18725586,opencountry
85.80541992,95.90795898,60.16088867,opencountry
50.07836914,74.40405273,58.45166016,opencountry
69.4074707,91.80688477,75.77685547,opencountry
112.0935059,135.2678223,110.5258789,opencountry
127.0615234,113.4572754,61.96435547,opencountry
139.3815918,157.0725098,146.3444824,opencountry
111.4147949,127.0061035,77.19433594,opencountry
152.8764648,143.2687988,63.86181641,opencountry
142.3828125,152.5524902,142.8452148,opencountry
107.3398438,132.2385254,123.0671387,opencountry
107.6870117,105.5373535,125.9318848,opencountry
109.6386719,119.4946289,116.9902344,opencountry
80.97021484,84.59985352,113.8029785,opencountry
127.5170898,119.4008789,91.3293457,opencountry
82.06787109,64.72314453,71.12451172,opencountry
93.27563477,86.05249023,99.79296875,opencountry
162.1899414,158.5212402,139.5610352,opencountry
76.02490234,105.2575684,115.888916,opencountry
129.0419922,130.0776367,100.9191895,opencountry
97.22558594,111.425293,128.4638672,opencountry
111.3979492,133.1992188,118.8513184,opencountry
102.7648926,130.4748535,141.0009766,opencountry
97.08105469,123.3764648,130.1889648,opencountry
133.8457031,144.3657227,94.02685547,opencountry
120.2177734,109.8449707,110.6311035,opencountry
123.9362793,132.0664063,132.28125,opencountry
153.0646973,157.4804688,123.3618164,opencountry
109.6086426,127.0625,102.6623535,opencountry
133.2792969,145.2585449,137.2770996,opencountry
184.439209,184.2583008,164.7941895,opencountry
167.2810059,168.3190918,138.5358887,opencountry
48.15600586,81.3815918,100.0090332,opencountry
59.31298828,87.84838867,116.887207,opencountry
52.6340332,111.545166,130.5505371,opencountry
117.6591797,138.7563477,108.6975098,opencountry
150.7614746,162.1845703,78.39428711,opencountry
122.2331543,148.7922363,89.63037109,opencountry
92.75952148,110.9013672,125.9819336,opencountry
104.1047363,137.786377,102.6958008,opencountry
129.0839844,140.5073242,105.5771484,opencountry
110.0407715,132.7653809,106.5322266,opencountry
150.248291,82.24121094,64.02148438,opencountry
83.07788086,91.23583984,118.4631348,opencountry
127.9431152,115.5715332,113.1425781,opencountry
94.13208008,97.73168945,117.7929688,opencountry
153.3369141,151.0844727,143.8952637,opencountry
164.0231934,154.4267578,134.0258789,opencountry
106.8425293,88.13085938,69.73779297,opencountry
128.7578125,139.4868164,110.8483887,opencountry
162.4138184,149.4621582,146.3603516,opencountry
85.22241211,89.60693359,87.52612305,opencountry
114.0327148,120.7458496,131.3408203,opencountry
121.0488281,102.6291504,100.0117188,opencountry
169.2275391,171.5942383,165.5603027,opencountry
121.8603516,129.802002,139.6306152,opencountry
141.7009277,151.1662598,145.3190918,opencountry
125.6262207,113.279541,146.0258789,opencountry
123.1677246,131.9177246,116.7817383,opencountry
96.50610352,122.8464355,139.8232422,opencountry
90.98486328,84.65600586,138.6552734,opencountry
115.1855469,112.1291504,109.5192871,opencountry
92.18066406,105.2531738,86.96777344,opencountry
147.9162598,152.9475098,131.6479492,opencountry
122.0942383,128.2536621,61.73071289,opencountry
61.46679688,101.8505859,68.96508789,opencountry
51.40307617,65.65332031,60.71044922,opencountry
76.30664063,106.5175781,123.0039063,opencountry
92.6159668,82.73779297,81.92919922,opencountry
97.97827148,87.52758789,96.63525391,opencountry
78.46166992,89.97705078,72.17944336,opencountry
94.95361328,111.6933594,70.67797852,opencountry
82.15576172,99.49389648,155.4855957,opencountry
102.0869141,148.7536621,185.7145996,opencountry
112.2460938,128.541748,156.9104004,opencountry
126.3127441,150.9067383,177.5478516,opencountry
115.8549805,145.501709,178.9262695,opencountry
134.2475586,123.8620605,112.2358398,opencountry
125.4912109,146.6428223,145.8459473,opencountry
91.82763672,105.5673828,69.26782227,opencountry
113.9067383,147.7248535,127.8527832,opencountry
89.25366211,94.38232422,83.07983398,opencountry
103.0964355,114.5827637,111.2775879,opencountry
