feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,Category
146.8930664,153.9255371,163.5004883,161.856568,165.2156213,167.8560947,131.8544567,139.1169719,148.8156288,176.8820513,177.246398,176.5821734,98.47316704,114.7876039,140.1773747,mountain
164.2148438,163.7473145,161.25,220.0842604,213.5981065,202.2617751,127.9345543,130.9929182,138.3316239,198.7936508,194.8962149,185.4769231,90.0861678,95.29352482,98.30486269,mountain
118.5837402,116.1367188,120.0925293,142.7067456,140.528284,147.2255621,98.93626374,93.55897436,89.41440781,142.8043956,141.2854701,148.829304,70.82590073,70.82086168,76.70949861,mountain
78.28051758,92.19262695,115.442627,37.06698225,54.17088757,82.11597633,102.9264957,116.441514,140.0927961,34.12551893,50.73797314,77.35189255,124.6389519,131.7843285,144.7064752,mountain
105.0852051,138.6228027,149.5947266,153.5053254,180.4071006,184.5822485,24.96117216,63.12478632,79.76263736,146.5504274,180.3711844,190.6031746,83.86898463,115.5182666,127.0576972,mountain
104.0109863,124.7480469,133.0268555,151.0712426,169.7069822,176.4392899,42.22710623,51.48522589,53.36361416,137.6400488,174.0600733,190.8913309,75.04257999,91.31368103,96.8425296,mountain
101.0056152,113.9265137,100.6132813,130.9084024,142.1614201,139.2473373,68.04200244,80.3956044,63.22051282,117.9946276,135.4793651,133.4398046,78.29377677,87.08893928,58.75333837,opencountry
77.83691406,130.4250488,142.0273438,135.7273373,179.3164497,192.3862722,43.15799756,86.14017094,85.73968254,84.58705739,157.9623932,185.7797314,41.11262283,86.51448728,91.51121189,opencountry
70.1628418,101.7119141,122.3115234,69.93798817,133.3131361,180.9382249,53.00610501,55.17362637,52.12503053,95.7030525,150.9665446,189.1946276,54.73015873,56.88687327,54.30990174,opencountry
121.7709961,126.8186035,101.263916,81.49775148,101.6795266,101.5384615,153.4622711,142.1499389,87.55946276,105.4905983,126.0444444,128.6866911,139.9405392,130.1113631,79.69463341,opencountry
109.9423828,141.2592773,114.8933105,110.1888757,139.6771598,144.8681657,94.25641026,128.7433455,73.62637363,125.9799756,149.9916972,149.4153846,94.49029982,127.6422273,77.74855127,opencountry
66.24438477,91.97509766,106.1140137,94.08946746,137.8130178,160.4345562,26.89133089,27.2019536,28.18461538,98.9968254,150.6969475,181.6771673,38.37641723,42.32401109,42.47518267,opencountry
86.16943359,120.2314453,113.0593262,123.7699408,180.9249704,167.6544379,39.8954823,49.27472527,47.18730159,139.4285714,192.8673993,179.6444444,32.53111615,44.26303855,45.20433359,opencountry
65.65283203,89.5234375,118.5559082,61.7808284,128.3843787,194.7910059,55.79389499,31.94236874,25.34017094,74.33064713,150.4078144,208.5958486,65.05316201,37.47745024,31.86394558,opencountry
59.34692383,70.33105469,85.18164063,72.15526627,93.79408284,124.6352663,35.43150183,31.65225885,29.36068376,85.75335775,113.629304,145.3333333,36.80120937,33.07432603,30.7372134,opencountry
108.8588867,149.7253418,158.6523438,154.9311243,208.911716,235.6695858,57.80610501,85.13992674,76.21294261,159.3836386,210.0083028,235.5272283,50.46409675,77.34240363,70.23330814,opencountry
151.9602051,154.5852051,117.7399902,157.3055621,166.9093491,137.447574,142.242735,137.6322344,95.10622711,158.3619048,168.7765568,137.4612943,139.2824389,134.1143865,92.24590577,opencountry
119.9821777,148.6538086,162.2558594,174.5514793,197.7249704,212.7072189,47.57997558,80.74822955,84.75311355,171.8222222,193.5521368,206.7702076,74.96397077,109.3413958,129.9712774,opencountry
124.9560547,123.3483887,116.8942871,167.1394083,169.2809467,169.0584615,94.14212454,70.69401709,36.87032967,147.4852259,164.3301587,183.3347985,78.50239355,76.47064752,64.94834971,opencountry
126.3730469,131.2565918,133.1999512,131.7547929,146.5013018,151.8456805,114.1147741,104.991453,99.99316239,111.7362637,133.8901099,150.7203907,134.7049635,125.9753086,116.0574452,opencountry
85.62231445,134.7177734,135.3054199,97.75621302,141.216568,197.376568,47.49206349,99.52332112,44.07228327,113.6371184,157.643956,215.7274725,73.39984883,124.1894684,68.09775762,opencountry
114.7263184,147.7224121,134.197998,154.816568,191.4357396,202.5590533,66.74090354,89.77094017,49.24053724,155.4510379,200.2373626,217.192674,68.50491308,92.08868733,51.89014865,opencountry
172.6962891,180.5773926,94.63085938,180.7299408,196.0492308,142.3668639,171.3973138,168.2608059,51.92576313,170.2984127,186.4869353,130.242735,150.4600655,151.5343915,42.57294029,opencountry
115.2297363,122.298584,101.1828613,115.8627219,131.2700592,137.0357396,118.5103785,116.5362637,68.41709402,109.0754579,124.039072,128.7159951,105.8674729,104.2217183,61.18820862,opencountry
149.3740234,143.4768066,137.5402832,177.6321893,177.3973964,185.492071,111.7811966,98.11868132,71.42857143,176.04884,175.808547,189.4007326,113.9047619,106.3219955,89.74855127,opencountry
136.7558594,139.715332,148.5598145,139.4508876,164.0142012,180.7895858,125.2766789,106.44884,104.5089133,134.8717949,156.6905983,177.2571429,129.9914336,113.7253716,112.4132023,opencountry
60.86230469,109.157959,117.4250488,47.74911243,113.7353846,143.2123077,65.31672772,90.08937729,77.2971917,59.41391941,129.9037851,161.1438339,66.92668178,94.18795666,77.6840514,opencountry
113.3535156,140.8876953,133.7858887,119.0333728,166.3640237,188.4383432,104.5069597,102.9557998,69.81001221,129.4573871,182.557265,198.0473748,87.6553288,95.61098513,63.53439153,opencountry
99.26220703,118.0603027,126.3869629,86.21443787,122.9443787,133.9957396,111.7636142,107.0661783,101.9887668,89.96043956,132.3399267,149.0070818,96.1814059,94.91761149,104.9342404,opencountry
133.1945801,144.9492188,91.15063477,184.0946746,178.3592899,143.739645,76.3965812,102.606105,35.29279609,179.803663,173.5228327,137.2893773,76.98261527,108.5623583,38.55278408,opencountry
103.1811523,109.6315918,68.75439453,97.2487574,112.8142012,98.95005917,89.32942613,92.96996337,37.41050061,107.7948718,112.8322344,88.13382173,108.3345931,109.2779038,43.5888133,opencountry
78.99658203,115.1291504,132.2553711,51.2104142,133.7760947,210.351716,113.1721612,107.1218559,72.61831502,55.64542125,111.0837607,173.1946276,84.63895188,94.67775258,56.14814815,opencountry
89.61572266,112.333252,113.036377,110.6972781,144.3531361,166.0657988,80.95921856,88.52844933,56.95726496,90.1958486,126.0444444,163.0564103,72.01511716,82.8611741,57.50466112,opencountry
135.9995117,123.1254883,136.1691895,155.2473373,181.2336095,201.8594083,99.96190476,56.51379731,50.17045177,167.7147741,189.7894994,223.8730159,105.7455278,51.17258755,52.74074074,opencountry
125.7324219,150.6755371,109.8789063,86.69443787,118.4662722,96.50840237,156.8039072,172.7531136,117.8227106,87.58388278,118.5211233,98.46446886,156.590577,174.7049635,113.2013102,opencountry
126.2485352,153.5480957,164.7583008,147.4442604,209.3907692,244.9013018,106.8444444,100.7120879,77.25714286,132.0380952,186.6051282,241.4896215,103.3076342,99.03048627,75.57671958,opencountry
104.3815918,135.1948242,139.4890137,103.6998817,137.5545562,170.3573964,96.87912088,123.9492063,101.4319902,104.4786325,138.5221001,167.9443223,102.6606198,127.234064,103.409423,opencountry
96.08837891,109.2324219,96.00146484,102.7484024,130.7484024,151.2284024,113.4007326,98.61294261,60.10940171,100.1738706,126.8161172,138.8649573,55.64726631,67.29554044,21.31015369,opencountry
123.5270996,119.654541,116.2373047,131.2350296,146.5656805,146.9708876,102.6139194,82.2993895,69.85885226,131.1697192,155.5799756,166.414652,115.7591333,80.71252205,68.10884354,opencountry
122.1894531,133.2792969,99.69067383,131.9867456,149.6946746,138.1235503,111.435409,112.5577534,54.6979243,126.3052503,146.0141636,136.2168498,111.4577979,115.8679768,61.21239607,opencountry
174.7897949,177.4372559,185.5478516,131.3723077,139.2340828,151.2795266,205.3225885,199.6258852,200.6778999,129.6781441,141.8744811,162.5123321,212.5341396,208.1269841,205.7092467,opencountry
115.4174805,153.5576172,88.79125977,123.2302959,153.9900592,114.0430769,97.29035409,138.9147741,52.84688645,125.9809524,156.3282051,120.0556777,101.4290753,146.5920887,57.56311413,opencountry
104.2297363,130.6560059,106.4121094,147.2274556,169.1152663,161.3547929,54.17631258,77.65177045,44.02051282,137.2981685,164.4884005,153.9721612,65.70219199,95.70068027,53.25774754,opencountry
105.0881348,140.7961426,100.5002441,146.9084024,164.9249704,162.9386982,37.997558,91.26739927,18.26910867,174.6715507,189.5179487,187.037851,49.74452003,102.0508944,22.10128496,opencountry
138.8813477,149.7871094,122.5495605,127.2511243,139.4026036,151.1072189,96.28620269,106.2573871,46.71159951,189.3724054,198.6490842,214.4058608,127.0546737,137.7253716,63.98790627,opencountry
109.7185059,170.5227051,110.5495605,114.4747929,168.8984615,144.6674556,98.99096459,160.9201465,72.33992674,115.2869353,175.4041514,145.6556777,96.70143613,157.8493323,66.4691358,opencountry
129.1796875,129.340332,106.2731934,102.6480473,103.9346746,81.80828402,140.9484737,136.0156288,108.579243,115.2849817,121.1018315,103.808547,140.8022172,139.0385488,114.5527841,opencountry
95.46777344,122.2392578,156.5224609,108.4932544,136.6684024,167.4366864,79.04859585,102.2105006,135.4373626,99.98339438,131.0173382,167.1277167,83.93751575,105.0773495,137.5066767,opencountry
47.11254883,79.67651367,80.74511719,21.50153846,61.01869822,97.44189349,76.35262515,97.34896215,53.72698413,32.9953602,78.63931624,127.2351648,51.20282187,71.0808768,33.86444948,opencountry
65.35620117,86.17163086,73.17602539,55.26627219,67.18485207,67.45183432,87.33577534,108.5274725,79.58290598,39.43833944,58.53479853,64.92698413,74.17787856,102.4177375,73.48853616,opencountry
61.90380859,91.25,106.4160156,51.5635503,89.56970414,133.6653254,66.94896215,83.63174603,67.21660562,49.31770452,88.75311355,132.6505495,74.7654321,94.39153439,82.909549,opencountry
104.8757324,107.421875,66.1081543,91.98579882,100.8615385,98.41514793,111.4627595,108.2246642,28.93675214,81.73968254,93.65958486,94.02490842,122.1355505,114.601159,35.66943815,opencountry
92.49536133,103.2050781,63.0402832,76.72804734,95.68568047,99.6260355,96.55189255,98.32087912,18.11575092,87.83687424,105.1389499,107.2019536,98.12648022,101.5550517,19.91836735,opencountry
88.12084961,92.36083984,88.58251953,63.90911243,77.56686391,86.54485207,110.5426129,109.8246642,101.1008547,52.56166056,60.62710623,61.85299145,118.2544722,113.9974805,97.81103553,opencountry
122.314209,135.5026855,83.88549805,79.71218935,107.4423669,85.84994083,152.6954823,146.0424908,73.24542125,90.04737485,122.1401709,91.36312576,153.5580751,151.3620559,76.0765936,opencountry
138.1086426,154.9880371,120.611084,122.5495858,157.4835503,202.675503,154.576801,160.5401709,52.16703297,109.4065934,135.0407814,159.5428571,157.5369111,156.3275384,57.52582514,opencountry
106.6367188,119.5783691,65.19042969,95.94887574,107.6298225,63.43100592,115.3504274,127.3631258,64.78437118,87.8974359,101.7973138,56.55775336,121.6850592,134.9276896,72.18946838,opencountry
79.12036133,105.5510254,156.170166,26.37443787,62.42177515,111.9072189,111.6932845,126.8737485,169.9067155,38.85714286,76.22075702,137.0393162,128.5845301,142.4882842,185.3071303,opencountry
58.5534668,102.3356934,119.9267578,55.66674556,116.3626036,192.2698225,68.76190476,96.50891331,56.77460317,48.53724054,96.71111111,151.3641026,53.85537919,86.27865961,66.44394054,opencountry
103.0605469,118.2490234,99.75317383,75.25017751,108.6134911,155.1820118,112.3076923,107.9794872,28.37606838,82.4996337,118.6803419,170.5221001,131.3076342,124.4565382,32.20256992,opencountry
69.46118164,102.5898438,123.8330078,79.31171598,119.4764497,188.7356213,50.49279609,72.44932845,44.23540904,80.26178266,123.3631258,196.1250305,60.18241371,84.01410935,52.21869489,opencountry
119.4411621,125.0930176,72.33032227,111.9195266,123.6771598,100.8757396,124.43663,115.56337,27.18437118,107.0271062,129.0070818,122.0874237,123.1262283,119.8135551,30.93071303,opencountry
149.2370605,139.9130859,65.38354492,167.1176331,146.0629586,83.89585799,117.1321123,119.8007326,43.8017094,165.7133089,146.3970696,80.46984127,129.4341144,131.3560091,46.26354245,opencountry
176.3203125,178.302002,98.96777344,150.6688757,173.9749112,170.4236686,196.397558,174.9059829,21.72796093,149.7689866,173.1956044,168.8957265,191.7722348,172.5190224,21.5883094,opencountry
146.519043,158.1623535,76.90332031,120.6551479,147.0485207,129.5687574,168.0996337,166.03663,24.37802198,117.7054945,141.973138,125.3098901,169.1932477,164.8153187,22.04686319,opencountry
115.6555176,134.8647461,103.1582031,65.15976331,104.9031953,134.3820118,139.2810745,139.7440781,59.06129426,77.12136752,119.2761905,157.786569,167.755102,159.6906022,50.63643235,opencountry
127.4785156,142.501709,113.067627,99.40449704,116.4459172,140.152426,151.3826618,162.1079365,84.50989011,102.0776557,117.801221,135.9599512,142.2091207,156.5190224,78.85311162,opencountry
96.328125,115.2617188,103.208252,150.2371598,161.6113609,155.0239053,44.85763126,69.70647131,52.81367521,131.4520147,144.7794872,137.8989011,45.90375409,70.73116654,53.71428571,opencountry
129.9221191,128.7194824,91.49682617,114.2276923,128.6788166,146.9472189,136.1279609,119.9413919,30.37557998,115.8974359,129.978022,146.7643468,140.244898,122.5447216,30.65154951,opencountry
114.0625,123.6833496,90.25170898,110.8184615,118.619645,129.6473373,98.83467643,111.0417582,39.57509158,124.0449328,128.1455433,139.3367521,110.5910809,123.1201814,41.7223482,opencountry
97.55249023,92.31542969,39.06738281,61.82059172,66.73798817,19.48497041,109.776801,98.32283272,54.11184371,92.61733822,92.54212454,21.2043956,113.3333333,99.70672714,56.67422525,opencountry
129.9216309,125.8891602,72.14697266,137.8063905,138.9680473,119.52,129.4993895,116.1894994,19.82417582,122.5045177,128.3868132,122.2896215,117.5993953,107.3005795,17.77676997,opencountry
97.30712891,107.6853027,52.12915039,96.22816568,107.0229586,67.51053254,94.22319902,103.7460317,32.15042735,94.48791209,104.6808303,68.66031746,93.25472411,102.7825649,31.98689846,opencountry
94.59716797,120.7458496,100.0852051,86.07715976,112.632426,126.076213,78.56800977,103.1335775,51.96581197,101.6058608,129.2356532,148.1455433,101.8180902,124.5774754,62.26656589,opencountry
77.28564453,113.7546387,75.76000977,68.3739645,102.4321893,93.25538462,72.31257631,108.7335775,50.14798535,77.54920635,109.4573871,96.98949939,79.62408667,116.8294281,52.51599899,opencountry
135.6303711,153.7475586,104.9304199,122.6915976,145.7325444,162.0506509,138.041514,150.2632479,40.41904762,126.7760684,149.2542125,163.4295482,139.2814311,151.6341648,41.49559083,opencountry
174.8950195,163.3718262,145.6179199,137.9171598,150.5287574,171.523787,194.3247863,158.9020757,98.98119658,148.5851038,162.9304029,192.0468864,196.7195767,160.6389519,101.6961451,opencountry
121.8508301,120.885498,88.34472656,144.487574,145.4835503,136.104142,85.93406593,82.15091575,28.62124542,157.6205128,158.3638584,146.9489621,86.01965231,84.20760897,31.44872764,opencountry
101.6872559,125.4768066,73.71972656,103.8134911,123.9252071,107.4168047,83.26544567,109.5814408,30.73601954,121.0471306,141.8100122,118.5992674,86.46510456,111.6049383,29.98135551,opencountry
95.46264648,121.4953613,100.8503418,88.33230769,115.620355,128.1969231,79.56532357,104.3301587,51.7978022,102.1880342,129.8783883,148.8224664,101.2950365,122.6868229,62.39758125,opencountry
111.1933594,143.3955078,173.7026367,79.18485207,121.2506509,168.0274556,139.1404151,158.1089133,171.5692308,80.11233211,123.8495726,170.1147741,135.2360796,156.0594608,168.2469136,opencountry
91.4909668,115.307373,84.13110352,38.10556213,69.39550296,55.69230769,89.64004884,112.0615385,59.33870574,94.76141636,112.9191697,98.87081807,123.8599143,145.0763416,104.1229529,opencountry
125.7094727,131.0842285,154.0603027,85.67952663,98.72189349,135.676213,154.3267399,149.9887668,162.0717949,89.65567766,105.8852259,139.5496947,157.7082389,153.5258251,159.946586,opencountry
113.5307617,140.3911133,166.1982422,75.41491124,107.2151479,146.0894675,139.0564103,155.6493284,168.6300366,80.93675214,117.4837607,154.8376068,142.5991434,161.8654573,172.7840766,opencountry
96.04223633,106.0168457,81.83325195,88.00662722,95.79266272,76.2556213,61.57753358,69.17997558,38.89426129,175.2078144,185.6302808,162.9899878,44.99269337,58.30284706,38.26656589,opencountry
104.7595215,141.7473145,178.166748,85.90011834,129.0906509,181.6028402,130.1636142,154.9343101,174.1557998,61.28449328,111.2673993,165.8178266,125.9138322,151.6633913,166.9569161,opencountry
115.0280762,144.4624023,171.5283203,66.11502959,104.1647337,148.7592899,146.2485958,163.8974359,176.4532357,59.71184371,100.9601954,141.1018315,173.0823885,190.2433862,197.9057697,opencountry
101.1442871,132.4401855,158.4772949,70.42366864,110.0686391,151.0551479,110.6041514,126.9909646,136.8214896,79.01538462,123.5506716,164.8888889,132.6792643,153.6729655,162.7402368,opencountry
98.08032227,108.6320801,94.36425781,125.9057988,145.484497,138.9614201,96.34774115,96.16117216,68.05372405,104.6417582,123.5340659,121.7025641,57.42504409,59.90325019,40.06046863,opencountry
69.67749023,102.1738281,103.2324219,43.83053254,63.44142012,50.37254438,80.13577534,110.7721612,122.429304,96.42002442,140.1973138,137.0197802,53.7989418,86.96296296,95.57268833,opencountry
83.73266602,105.0378418,109.3210449,93.69372781,125.9455621,158.0610651,63.59267399,73.29328449,49.11159951,96.53724054,130.6529915,166.8112332,72.14210128,78.02569917,49.99546485,opencountry
76.79272461,108.6533203,98.07519531,93.15218935,128.0160947,129.8357396,57.37240537,82.93137973,59.67570208,93.75238095,128.1455433,131.3240537,54.50844041,83.5313681,60.55228017,opencountry
77.72265625,98.14453125,100.6586914,91.43100592,123.8551479,154.6953846,50.2954823,60.24420024,37.22295482,104.5089133,132.1553114,164.4620269,58.64247921,67.06979088,35.98790627,opencountry
125.6230469,114.2280273,88.76660156,137.4239053,156.3910059,140.855858,109.7533578,65.36166056,32.01465201,136.5040293,156.0986569,141.8393162,103.9848828,66.04383976,29.69816075,opencountry
66.11083984,95.27294922,119.5400391,47.6695858,105.9805917,156.5746746,80.37997558,68.75995116,63.62881563,41.90964591,119.4051282,175.391453,87.00529101,75.5404384,67.97581255,opencountry
75.11206055,116.8623047,127.6625977,44.57088757,128.4790533,168.8416568,94.6969475,95.18632479,79.73724054,38.0981685,117.6117216,154.4957265,117.0642479,114.760393,94.0861678,opencountry
85.0612793,121.3679199,112.1020508,116.4809467,158.2314793,184.7384615,42.48302808,70.87570208,45.60879121,103.8925519,142.1557998,158.5904762,65.22751323,96.61476442,46.9377677,opencountry
149.7897949,152.2558594,165.0305176,176.1751479,178.0061538,199.3268639,119.1384615,120.3350427,124.3047619,169.0598291,174.3785104,197.6898657,121.0773495,122.6636432,125.6306374,opencountry
135.9831543,143.6950684,149.5388184,158.9405917,169.5261538,189.815858,102.9040293,107.6200244,96.70622711,155.9189255,168.9836386,192.2393162,110.9589317,112.5573192,103.0143613,opencountry
137.2651367,139.7897949,140.6826172,156.8719527,170.0089941,179.8153846,125.4300366,119.4969475,111.3367521,136.5831502,147.4422466,156.5177045,117.457294,109.3766692,102.2796674,opencountry
100.6970215,116.3435059,138.6376953,84.23857988,115.3921893,161.4570414,122.9421245,120.8322344,121.5765568,67.42564103,99.93260073,142.3746032,116.5734442,115.7732426,114.0549257,opencountry
109.9482422,118.7907715,115.2885742,84.8747929,110.6310059,136.8340828,115.2957265,112.7032967,78.81904762,102.1616606,122.1431013,145.9838828,121.5610985,113.8483245,83.18568909,opencountry
55.53198242,108.5686035,138.7727051,53.3860355,126.935858,161.0792899,74.7018315,107.2253968,127.8241758,37.03638584,108.1738706,148.4034188,52.13907785,82.44494835,105.8614261,opencountry
94.04101563,121.4958496,135,73.8991716,136.3786982,167.1204734,101.1340659,94.44688645,94.53089133,103.9238095,155.8446886,175.4344322,85.37566138,84.6026707,86.43890149,opencountry
91.75195313,102.6118164,92.83544922,93.76946746,117.0376331,135.9867456,104.4063492,93.89401709,64.11526252,94.26324786,115.7245421,128.0459096,63.48400101,71.64121945,31.80952381,opencountry
130.4528809,137.2209473,135.9750977,160.3190533,187.6459172,190.0089941,83.16092796,72.55873016,70.13919414,173.8266178,197.4446886,196.7032967,88.81229529,74.95288486,71.21289997,opencountry
110.6789551,120.2734375,122.4047852,135.5133728,154.9311243,172.8397633,85.06568987,87.93553114,75.61318681,144.1221001,156.8771673,168.9035409,64.88284203,67.82564878,58.32703452,opencountry
103.182373,129.7763672,163.8537598,63.1895858,106.7550296,172.8454438,133.3958486,141.4691087,139.8515263,55.85836386,98.91477411,166.8424908,143.9848828,152.8808264,153.4996221,opencountry
125.1445313,127.3820801,89.74316406,134.5723077,149.7694675,123.6336095,102.9587302,90.64420024,43.41684982,131.0212454,151.7274725,131.0261294,117.2194507,101.9874024,50.10632401,opencountry
100.2055664,130.6616211,137.5605469,104.9495858,139.2956213,175.9015385,100.0879121,126.8376068,103.6717949,99.84273504,134.8249084,169.9516484,83.64021164,105.7062232,83.06374402,opencountry
114.3706055,144.1015625,160.3408203,134.8459172,201.2250888,244.8123077,102.7594628,98.53772894,74.79169719,115.9482295,173.5238095,240.5567766,89.664903,85.80801209,62.39657344,opencountry
113.2075195,125.6259766,91.86279297,122.0913609,136.4099408,116.8340828,96.16410256,107.8710623,64.35946276,117.5941392,130.2876679,109.1936508,101.8070043,110.8208617,64.07860922,opencountry
117.953125,115.0229492,101.2871094,136.1505325,143.8021302,143.9583432,79.94627595,70.3032967,48.26080586,148.770696,151.0925519,145.0139194,90.5930965,79.1191736,54.34215168,opencountry
104.8125,105.0080566,109.0944824,81.79976331,95.00497041,118.5268639,102.8639805,94.65982906,81.89304029,97.57167277,106.7887668,127.1931624,128.5018896,115.4487276,100.4071555,opencountry
126.3476563,136.7832031,119.8703613,175.9280473,189.7173964,179.1375148,73.55409035,81.86764347,54.12551893,175.4969475,186.640293,174.4351648,66.81078357,74.18090199,58.15167549,opencountry
118.6203613,147.0576172,165.520752,99.90721893,160.703432,209.2430769,107.6307692,105.5120879,100.6974359,100.3487179,158.4556777,206.2485958,156.9604434,149.7586294,129.1257244,opencountry
126.3305664,130.2932129,149.2172852,111.2643787,133.0660355,179.6771598,129.4954823,116.8644689,110.0454212,98.23589744,123.3250305,169.2659341,150.2726127,131.4396573,119.0032754,opencountry
121.9443359,148.2983398,171.217041,111.0210651,155.4186982,197.6284024,141.0021978,144.1592186,146.8161172,95.14627595,143.9697192,185.3284493,128.0342656,133.3474427,136.0231796,opencountry
120.6762695,137.6791992,140.3442383,134.623432,180.1164497,194.0118343,83.00952381,83.6962149,83.57606838,187.0769231,200.8302808,203.3318681,66.30385488,72.65205341,66.45200302,opencountry
117.6398926,141.4052734,161.9018555,119.6629586,172.059645,214.2523077,106.4468864,102.1304029,100.5899878,126.2642247,177.4310134,217.8989011,105.2668178,97.8664651,95.47493071,opencountry
70.73535156,101.0612793,118.361084,82.68970414,118.3138462,137.4191716,37.01001221,62.87081807,83.26837607,104.5958486,136.7765568,146.8493284,51.34996221,75.55555556,92.53010834,opencountry
135.7929688,142.1811523,136.2280273,205.2960947,208.524497,207.3779882,69.10769231,75.66593407,64.08107448,189.1819292,197.23663,193.7992674,62.58604182,68.79012346,63.11312673,opencountry
119.2084961,129.9448242,136.3085938,166.2409467,190.7095858,204.0056805,73.0959707,67.84664225,67.29474969,153.9438339,181.6058608,195.0808303,68.43638196,63.63517259,62.48022172,opencountry
94.56542969,99.59716797,106.3769531,71.59573964,98.90745562,123.0078107,109.2551893,94.53089133,83.98046398,68.09474969,96.55579976,120.8615385,117.6991686,96.56538171,84.80826405,opencountry
118.6708984,135.7265625,142.7382813,169.4011834,194.824142,215.464142,79.24786325,90.56605617,91.7040293,149.4124542,166.1196581,177.8598291,64.66414714,77.67195767,71.39632149,opencountry
69.46337891,116.7626953,88.90551758,62.72189349,120.0331361,156.152426,82.55921856,121.6156288,51.25567766,38.41758242,79.95311355,91.24004884,86.24439405,131.7601411,47.94860166,opencountry
147.3808594,155.7866211,132.8962402,161.1010651,178.2125444,163.6544379,130.242735,127.8163614,93.3968254,160.7531136,180.7521368,171.0593407,127.1725876,124.7991938,92.89896699,opencountry
107.6801758,117.753418,96.05175781,117.3983432,133.8982249,133.3046154,109.5882784,112.6173382,65.76117216,142.9665446,157.1760684,145.6703297,48.62081129,53.8090199,28.73167045,opencountry
121.442627,115.4689941,95.25268555,130.1510059,137.4485207,132.8586982,108.8517705,87.35238095,55.4002442,132.1885226,142.4752137,132.8087912,101.2688335,81.87351978,49.48047367,opencountry
76.86914063,101.0334473,121.3405762,100.9372781,126.9159763,143.7074556,48.47081807,66.59340659,88.16800977,94.3003663,123.1003663,144.6730159,57.7515747,78.57697153,97.25472411,opencountry
76.42749023,99.53222656,89.03344727,95.67526627,120.9173964,153.3178698,56.52063492,73.33431013,34.31697192,72.88791209,97.34993895,120.3799756,72.26706979,94.81582263,38.05190224,opencountry
116.2338867,118.1850586,91.91479492,155.5531361,158.2579882,144.8142012,71.2,70.74188034,30.87863248,144.7306471,152.1611722,143.6610501,79.4063996,77.70017637,37.54799698,opencountry
88.68115234,112.9265137,124.4296875,88.60686391,127.7443787,154.9046154,99.15311355,106.2300366,101.0715507,85.93992674,124.176801,150.6656899,75.33686067,85.0047871,80.87276392,opencountry
133.0244141,147.3603516,133.2336426,150.0014201,172.543432,174.7654438,111.8446886,119.0144078,91.01929182,141.9604396,162.7506716,161.7807082,110.3340892,115.4880322,87.29352482,opencountry
59.39672852,90.75097656,106.3312988,64.87668639,100.9391716,119.791716,44.23833944,70.07960928,82.14114774,78.11770452,113.3030525,130.2398046,42.95389267,67.62509448,80.57344419,opencountry
91.13891602,105.2736816,109.6442871,53.8660355,84.60686391,115.1375148,115.160928,107.7724054,77.68107448,68.0976801,107.2361416,153.1340659,116.2277652,108.4404132,78.68077601,opencountry
104.3327637,116.7182617,121.7646484,104.4326627,134.7190533,152.8927811,93.68205128,90.14017094,82.08840049,95.42564103,125.3294261,146.2886447,111.1443689,102.7039557,91.22197027,opencountry
105.8706055,109.9616699,107.8266602,123.0674556,136.1202367,138.7086391,62.70866911,60.78339438,54.90793651,141.830525,152.2568987,154.1470085,86.65457294,80.53010834,73.00176367,opencountry
95.65966797,111.6940918,120.5449219,75.4139645,105.3566864,125.7401183,88.65543346,89.3010989,81.94676435,89.43492063,124.9416361,153.3352869,114.1768707,110.3602923,103.2300328,opencountry
98.07495117,123.6074219,123.1572266,31.37136095,89.75621302,138.236213,136.5499389,137.3167277,90.86105006,65.3030525,104.6007326,148.8068376,145.3393802,146.372386,98.59611993,opencountry
95.18310547,106.0793457,101.1262207,64.47526627,87.52284024,102.504142,110.0952381,108.0273504,83.51648352,76.33504274,100.6505495,118.0190476,117.8533636,114.6918619,87.51020408,opencountry
102.8056641,115.822998,111.9187012,74.40852071,104.7413018,125.1039053,125.5169719,118.419536,88.29304029,66.36874237,97.21807082,114.5113553,131.8871252,128.2136558,105.191232,opencountry
87.00708008,100.4433594,106.2194824,78.39810651,118.5060355,160.5472189,73.53553114,69.4993895,51.55262515,66.52698413,94.30818071,121.8549451,118.2595112,106.7331822,77.99848828,opencountry
92.12011719,135.7851563,135.1303711,81.02059172,133.8300592,163.4253254,94.85421245,128.8879121,84.45225885,78.18608059,135.4100122,187.3885226,103.8256488,129.1186697,88.45553036,opencountry
143.8540039,169.5480957,123.1755371,161.1995266,173.9398817,155.0494675,115.8505495,153.2815629,75.29181929,162.6832723,178.9831502,167.1120879,116.2559839,148.3799446,79.69866465,opencountry
76.10107422,107.404541,75.96826172,119.4792899,142.1235503,135.9100592,48.58901099,86.28180708,37.17704518,83.08278388,105.0588523,86.32283272,42.54774502,81.41698161,33.49357521,opencountry
90.19116211,119.8605957,116.9790039,122.8771598,157.7666272,182.8108876,57.71135531,81.95164835,47.71282051,123.3191697,155.8026862,180.9465201,46.68077601,70.21919879,42.73217435,opencountry
116.3198242,124.6047363,102.0136719,153.7779882,140.7072189,148.896568,83.61416361,105.1506716,54.88840049,134.9372405,138.2349206,142.2769231,79.85386747,100.1390779,50.49029982,opencountry
