feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,Category
89.61572266,112.333252,113.036377,110.6972781,144.3531361,166.0657988,141.5976832,184.212074,219.3343729,56.44160152,75.5498697,74.64392324,134.8609334,180.3402037,222.8704099,82.2292769,102.4862686,110.2262535,80.95921856,88.52844933,56.95726496,83.2,90.23191734,59.27898967,65.64423783,80.64595057,52.20063616,82.82490842,88.15824176,56.47472527,82.28155087,84.25500911,53.59979183,90.1958486,126.0444444,163.0564103,118.6681975,167.410333,229.2022962,82.32087912,104.3887668,115.6258852,94.32835821,144.1957426,216.5735258,53.76632839,73.50923757,74.18371064,72.01511716,82.8611741,57.50466112,83.51053254,92.57278107,63.2539645,64.57704918,77.4295082,50.97805801,78.23253468,84.14022699,59.98486759,60.26337006,76.25907014,55.28836334,opencountry
135.9995117,123.1254883,136.1691895,155.2473373,181.2336095,201.8594083,163.8387169,191.1410114,223.7326799,111.6588486,136.3013504,136.9305852,177.8952855,199.907131,228.9429045,135.0103301,158.2262535,179.5555556,99.96190476,56.51379731,50.17045177,90.61033295,80.34167623,52.04867968,96.87301199,40.51480303,44.83679961,102.76337,62.37460317,52.54407814,97.26984127,34.00676555,44.81082488,167.7147741,189.7894994,223.8730159,183.2266361,205.035132,238.5708381,146.2388278,168.5919414,201.0490842,181.3750918,202.8676291,239.3344752,151.552433,171.3494666,206.0182149,105.7455278,51.17258755,52.74074074,113.8594083,66.86295858,60.90224852,97.02900378,33.61412358,43.10113493,117.1490542,69.96015132,64.17755359,93.6694437,32.04729911,41.55872077,opencountry
125.7324219,150.6755371,109.8789063,86.69443787,118.4662722,96.50840237,68.12385832,97.07284473,94.93784807,82.89599621,109.9379294,70.75100687,82.21748401,116.6358683,116.5221511,88.51801461,117.6155203,78.77853364,156.8039072,172.7531136,117.8227106,144.1028703,158.8059701,107.3965557,158.7472474,176.0156594,121.415219,146.9421245,162.1489621,108.0537241,157.918293,172.681759,119.3317721,87.58388278,118.5211233,98.46446886,70.54328358,106.0298507,106.3531573,89.21709402,118.5406593,83.68058608,89.35649621,116.8779056,114.7521409,84.71714806,111.587822,74.78740567,156.590577,174.7049635,113.2013102,155.8456805,175.1706509,109.7694675,151.1384615,166.0933165,112.7788146,158.1800757,180.5074401,109.792686,161.5522709,177.1695781,121.1803279,opencountry
126.2485352,153.5480957,164.7583008,147.4442604,209.3907692,244.9013018,123.5696146,183.3281354,231.8235687,159.5261786,221.915186,230.917792,120.3013504,174.6467662,231.1755508,150.9700176,209.9470899,227.0194004,106.8444444,100.7120879,77.25714286,99.65556831,96.97726751,74.65809414,99.84438463,91.26302912,62.32444336,112.5782662,106.5807082,94.5035409,101.1543065,94.84673432,67.55555556,132.0380952,186.6051282,241.4896215,116.6181401,169.6330654,238.4642939,150.0131868,207.234188,234.5885226,107.2082212,159.0604355,234.5701003,139.4660422,190.3263076,231.9313037,103.3076342,99.03048627,75.57671958,110.8676923,103.464142,81.57538462,106.0398487,102.2789407,73.34981084,94.1074401,92.44489281,75.66607818,101.6156947,97.55227089,71.04326794,opencountry
104.3815918,135.1948242,139.4890137,103.6998817,137.5545562,170.3573964,96.75918913,128.7770105,171.1775451,66.56621654,98.55484482,123.2579957,136.6804075,167.1869225,204.0426439,89.88057445,124.5855379,148.3053666,96.87912088,123.9492063,101.4319902,83.16326062,106.1437428,81.43283582,88.17812576,114.1101052,98.84609738,98.32478632,124.647619,92.47570208,105.2094718,135.3442623,120.9888108,104.4786325,138.5221001,167.9443223,88.41331803,124.3297359,175.4452354,97.83638584,127.7421245,141.0852259,141.1421581,172.3905065,207.3736237,82.35649232,118.0202966,137.8381473,102.6606198,127.234064,103.409423,103.5626036,128.4657988,96.10982249,114.7883985,143.4875158,129.5051702,91.18587642,116.3662043,81.68272383,100.9406074,120.0967482,107.042193,opencountry
96.08837891,109.2324219,96.00146484,102.7484024,130.7484024,151.2284024,76.41791045,115.6533749,154.8888394,108.6150201,125.596778,134.2127458,78.2904525,117.2385691,157.3807155,124.6016629,136.9292013,132.5109599,113.4007326,98.61294261,60.10940171,123.6353617,102.3191734,63.95591274,122.3195498,102.584781,69.93100073,76.92112332,81.39487179,36.07912088,120.618267,98.13583138,66.28571429,100.1738706,126.8161172,138.8649573,79.27990815,120.0753157,159.2835821,122.8385836,137.2131868,127.1794872,77.45143137,115.6212381,153.3799853,109.8933125,121.7382253,109.9599271,55.64726631,67.29554044,21.31015369,62.41325444,76.01230769,20.56331361,63.64892812,68.86254729,30.64010088,62.95485498,72.54678436,17.94098361,31.65170653,50.13276001,15.80650363,opencountry
123.5270996,119.654541,116.2373047,131.2350296,146.5656805,146.9708876,132.3234573,163.8957452,171.7620851,117.5873016,97.99384032,87.55460791,149.2651031,194.1833689,205.8393746,92.12597632,94.9478458,89.3968254,102.6139194,82.2993895,69.85885226,104.9901263,93.46865672,74.18783008,89.55615366,64.50893076,62.55150477,110.3472527,93.35873016,72.18949939,90.49180328,65.67369243,61.28545407,131.1697192,155.5799756,166.414652,158.1850746,204.623651,218.4376579,97.801221,100.8214896,111.0544567,159.0682652,203.3883044,217.8575973,90.86234712,95.98750976,103.0320062,115.7591333,80.71252205,68.10884354,115.5294675,90.1112426,72.70627219,115.6317781,71.69129887,66.19924338,113.593947,87.49760404,69.92786885,118.4627788,72.42354206,62.98521903,opencountry
122.1894531,133.2792969,99.69067383,131.9867456,149.6946746,138.1235503,124.4072176,149.5317443,183.9875251,124.4633973,134.0042644,83.83605781,118.9291637,145.2508884,180.4425492,129.7173091,136.1350466,74.86822877,111.435409,112.5577534,54.6979243,107.0254879,110.0932262,40.14144661,98.9909469,99.26498654,57.732322,110.7575092,112.3282051,37.90769231,114.0192558,113.598751,76.86078584,126.3052503,146.0141636,136.2168498,116.089093,144.9699196,187.9843858,127.0778999,134.3140415,75.76849817,132.2671886,162.4781013,198.7531196,117.1168358,127.4087952,68.58808223,111.4577979,115.8679768,61.21239607,121.4901775,125.6672189,61.77704142,117.1692308,119.1384615,65.10163934,122.6814628,122.8065574,80.82723834,82.02096211,93.86294007,35.52593389,opencountry
174.7897949,177.4372559,185.5478516,131.3723077,139.2340828,151.2795266,67.41100468,88.47939407,110.1216307,167.0201374,164.1847903,169.1807629,76.86898839,92.4633973,109.6991234,176.7901235,172.6460066,174.3149408,205.3225885,199.6258852,200.6778999,203.6316877,196.8128588,199.1053961,182.5378028,178.0435527,179.8169807,211.0554335,205.7494505,205.7494505,194.273224,188.8816029,188.8816029,129.6781441,141.8744811,162.5123321,70.63145809,91.6206659,118.5102181,187.4285714,184.9162393,190.3120879,62.44971862,91.65842917,130.0474676,175.6960708,176.2539683,187.0954983,212.5341396,208.1269841,205.7092467,222.2049704,217.8953846,214.9869822,205.296343,200.6880202,197.7825977,219.258512,214.8116015,211.9061791,202.1005106,197.8392905,197.0180059,opencountry
115.4174805,153.5576172,88.79125977,123.2302959,153.9900592,114.0430769,126.1430163,150.2160838,137.6769882,105.0101872,138.7311064,75.47405828,129.1902393,151.3688699,139.7735134,102.6999244,136.207609,77.02897455,97.29035409,138.9147741,52.84688645,98.53869116,142.8022962,51.89437428,86.69831172,116.8465867,47.4049425,99.87594628,146.0590965,54.57191697,90.93312516,130.7561801,50.18162894,125.9809524,156.3282051,120.0556777,139.5655568,162.1602755,150.2016073,104.2598291,141.0813187,81.94188034,139.5174945,162.0592121,152.6909714,104.4808743,139.3286495,82.62295082,101.4290753,146.5920887,57.56311413,106.1604734,151.5171598,59.86461538,94.70466583,142.3535939,53.83505675,105.0471627,150.0771753,60.71525851,99.36683687,141.8027412,55.56355818,opencountry
104.2297363,130.6560059,106.4121094,147.2274556,169.1152663,161.3547929,204.3145467,219.9153486,223.8075295,65.89528548,92.7893864,82.01279318,210.084814,225.7209192,228.1999526,73.51776266,97.34643487,77.4925674,54.17631258,77.65177045,44.02051282,55.64546498,75.71618829,43.53249139,44.50795204,70.04844629,37.7548324,68.59487179,89.41636142,49.03150183,40.21025241,64.46213895,39.86468905,137.2981685,164.4884005,153.9721612,197.0259472,221.5605052,225.2785304,72.26764347,96.7970696,71.63076923,186.2216785,215.7005138,228.6390996,76.06141036,100.9794431,72.81394744,65.70219199,95.70068027,53.25774754,77.77325444,114.4918343,60.74698225,46.80958386,71.12635561,43.49659521,75.00428752,107.1455233,57.08751576,62.21553346,88.35474335,51.07444235,opencountry
105.0881348,140.7961426,100.5002441,146.9084024,164.9249704,162.9386982,167.8770327,176.3386055,210.7052796,56.77896233,89.27173656,53.63657901,191.3518124,196.700308,223.2987444,137.4855127,157.6175359,130.3663391,37.997558,91.26739927,18.26910867,44.28197474,97.33363949,18.76280138,12.8211402,64.52067531,9.145094201,67.02417582,109.6673993,28.25299145,19.96773354,79.43793911,13.57272964,174.6715507,189.5179487,187.037851,175.9706085,189.5568312,222.3357061,163.7509158,180.9152625,146.5084249,188.0185955,196.1105946,223.6398336,157.9141296,174.2930003,144.8077023,49.74452003,102.0508944,22.10128496,72.28591716,116.7602367,30.0156213,24.68802018,86.50895334,13.82496847,75.31904161,117.3871375,31.28171501,23.59795754,85.56839559,12.15157216,opencountry
138.8813477,149.7871094,122.5495605,127.2511243,139.4026036,151.1072189,97.84629093,111.6970372,115.0795277,99.08931533,111.708126,114.217484,152.9722814,161.2470978,185.6394219,126.6253464,139.1907281,158.8067523,96.28620269,106.2573871,46.71159951,83.93846154,92.29299656,40.79908152,79.37753854,90.12380719,33.41717641,107.0534799,114.2778999,57.43980464,101.3541504,113.8027583,48.3580536,189.3724054,198.6490842,214.4058608,208.1579793,213.1361653,228.563031,151.5330891,166.9899878,190.8669109,210.7443112,213.9310007,228.6156105,170.5500911,183.2943013,197.6497528,127.0546737,137.7253716,63.98790627,135.0816568,142.928284,68.31715976,118.4121059,132.584111,57.74527112,132.9513241,142.2769231,71.33215637,120.8664338,132.4461166,57.8984144,opencountry
109.7185059,170.5227051,110.5495605,114.4747929,168.8984615,144.6674556,109.2662063,158.7489419,180.159501,105.2452026,156.6150201,91.11395404,112.7884388,161.3380715,188.9220564,101.6518015,155.7430083,84.14008566,98.99096459,160.9201465,72.33992674,107.9366246,167.7777268,79.95591274,105.0393932,161.2723269,72.20161488,83.27032967,147.4344322,64.46495726,89.5758522,148.6546969,63.81680978,115.2869353,175.4041514,145.6556777,116.73938,166.7049369,195.4498278,105.3343101,170.3501832,83.85250305,126.6454612,176.3053585,206.4849523,95.37965131,164.1759042,79.05074161,96.70143613,157.8493323,66.4691358,101.0859172,164.6693491,69.06319527,69.79066835,133.9883985,57.13593947,109.7160151,173.1510719,71.34022699,106.5305026,159.2260145,68.27841978,opencountry
129.1796875,129.340332,106.2731934,102.6480473,103.9346746,81.80828402,85.10403208,86.70082424,76.15059033,98.30087657,100.620706,73.66974651,95.5565032,95.26083866,83.10447761,105.3323255,106.6545729,74.19904258,140.9484737,136.0156288,108.579243,123.9623421,121.5632606,71.80344432,146.3332518,139.3687301,128.8612674,115.5868132,111.9452991,70.53675214,162.8227947,156.5901639,153.9047619,115.2849817,121.1018315,103.808547,108.9432836,114.1676234,108.208496,115.9814408,117.5443223,84.03614164,116.7369709,129.8634695,136.569611,103.7148061,106.8873276,74.02966432,140.8022172,139.0385488,114.5527841,113.7382249,112.3105325,67.1583432,172.7152585,168.3208071,164.7697352,113.9046658,115.8537201,69.81084489,166.187584,162.8895458,162.5326525,opencountry
95.46777344,122.2392578,156.5224609,108.4932544,136.6684024,167.4366864,85.19670305,126.9414123,172.1078191,123.326226,131.1044776,138.9016821,82.91494906,126.4117508,173.1494906,122.9327286,133.0833963,145.5520282,79.04859585,102.2105006,135.4373626,80.40413318,103.3295063,135.7777268,71.56740886,94.1169562,126.0621483,79.94139194,102.4468864,134.3296703,73.78818631,95.52120739,127.9958366,99.98339438,131.0173382,167.1277167,85.83788749,128.9846154,175.5407577,116.7472527,132.2119658,151.2869353,84.16931735,124.9816491,172.2534867,104.0686963,124.4569347,150.4574551,83.93751575,105.0773495,137.5066767,87.80118343,108.6674556,141.0613018,76.8,99.43808323,133.1530895,89.56771753,110.0912989,141.623203,81.15667831,101.6672937,133.7231927,opencountry
47.11254883,79.67651367,80.74511719,21.50153846,61.01869822,97.44189349,16.14257073,70.58320339,148.5658276,19.26747216,34.83913765,17.19023928,21.52665245,81.21677328,175.3252784,20.26505417,37.64777022,23.16351726,76.35262515,97.34896215,53.72698413,72.96440873,94.69942595,51.40941447,84.32982628,103.9745535,65.44849523,62.38632479,84.16117216,40.81855922,77.95576373,96.15820973,51.84699454,32.9953602,78.63931624,127.2351648,27.69414466,89.47508611,189.1122847,28.90940171,51.08278388,46.32380952,34.02006362,97.85172498,199.0897969,37.74551132,68.50481395,64.00416341,51.20282187,71.0808768,33.86444948,40.44497041,60.53491124,28.70153846,73.7815889,92.10592686,47.83858764,36.35409836,55.53795712,25.92686003,55.18086536,77.21365224,33.29427573,opencountry
65.35620117,86.17163086,73.17602539,55.26627219,67.18485207,67.45183432,43.78347071,57.9122299,59.23813767,46.62781331,60.05022507,60.9334281,60.15257048,64.68230277,61.32385691,56.61073318,67.25724364,68.64399093,87.33577534,108.5274725,79.58290598,99.75843858,97.52468427,85.58071183,90.71494984,119.2777098,69.71176902,66.67643468,94.60903541,80.84786325,81.59458756,111.0007806,71.40671351,39.43833944,58.53479853,64.92698413,43.71251435,58.26130884,59.69414466,39.85347985,60.8,71.05250305,32.12136041,48.34450697,54.48299486,35.17252147,56.40593286,64.89929742,74.17787856,102.4177375,73.48853616,75.41017751,105.0016568,84.1391716,73.54754098,100.0554855,70.01664565,78.8297604,111.1081967,74.31424968,68.49341575,92.74066111,64.21499597,opencountry
61.90380859,91.25,106.4160156,51.5635503,89.56970414,133.6653254,44.13989753,78.52795723,118.4477612,52.46150201,89.76072021,131.6086235,43.78109453,77.55508173,119.5735608,52.47064752,89.65885614,131.3822121,66.94896215,83.63174603,67.21660562,49.66061998,68.85694604,79.14397245,57.57964277,74.05333986,36.47076095,89.18192918,101.7201465,100.0361416,60.6984127,77.06062972,40.27686703,49.31770452,88.75311355,132.6505495,42.32376579,80.88541906,122.2686567,53.10671551,91.55360195,134.6891331,42.75409836,80.10178615,122.6170785,52.17590424,90.58339839,133.6747333,74.7654321,94.39153439,82.909549,94.22769231,114.4880473,122.6224852,56.30466583,75.32711223,38.6259773,100.7334174,121.8865069,133.7422446,44.66756248,62.58962644,30.83902177,opencountry
104.8757324,107.421875,66.1081543,91.98579882,100.8615385,98.41514793,74.72131878,84.87591891,85.59233682,95.49585406,104.2710258,98.97938877,84.34399431,89.80241649,87.98294243,92.43235072,100.845553,97.34240363,111.4627595,108.2246642,28.93675214,104.9974742,107.1871412,29.747876,110.8646929,101.8761928,27.87374602,102.7282051,104.9162393,27.69035409,113.428051,105.0262816,26.35441062,81.73968254,93.65958486,94.02490842,75.2532721,85.95177956,86.42204363,83.91501832,96.23052503,95.79291819,70.29899682,82.39588941,84.86224615,87.09862087,98.04007286,96.88680718,122.1355505,114.601159,35.66943815,113.3027219,112.636213,37.01775148,122.0479193,109.3528373,27.61361917,130.2960908,127.2615385,54.27087011,123.5624832,108.9341575,22.9013706,opencountry
92.49536133,103.2050781,63.0402832,76.72804734,95.68568047,99.6260355,46.6990421,67.02249944,80.70216084,72.09665956,90.23075101,92.89931296,82.23264629,99.40772329,102.5804312,91.67044596,106.8440413,101.9017385,96.55189255,98.32087912,18.11575092,98.86934558,95.11458094,16.8413318,81.39760215,89.1372645,17.36628334,103.0642247,100.1064713,17.55897436,90.31277648,96.80770232,19.08092636,87.83687424,105.1389499,107.2019536,57.76900115,79.84202067,99.82456946,89.17802198,107.8114774,110.2652015,87.52043063,105.1803279,114.0318082,111.2464221,119.3067916,98.43143378,98.12648022,101.5550517,19.91836735,107.8684024,107.095858,20.71100592,94.43833544,101.6575032,20.30970996,96.21387137,98.66733922,19.19596469,93.03305563,98.23165816,19.37113679,opencountry
88.12084961,92.36083984,88.58251953,63.90911243,77.56686391,86.54485207,64.56315438,80.57028291,93.48362664,55.28547738,65.148543,68.14688462,66.86567164,84.60175314,101.1324331,55.38523558,63.30662635,65.52380952,110.5426129,109.8246642,101.1008547,81.53938002,81.96188289,77.74420207,97.3858576,98.42329337,92.25348667,110.1948718,109.815873,99.51648352,138.7915691,135.1735623,122.4709862,52.56166056,60.62710623,61.85299145,52.48220436,65.52468427,75.99173364,47.3982906,49.01587302,40.55286935,53.85270369,67.71127967,76.11646685,48.87431694,52.03434817,46.99245381,118.2544722,113.9974805,97.81103553,79.37136095,77.00828402,65.19289941,162.6875158,155.2181589,133.7503153,89.96317781,87.89709962,75.57326608,145.2039774,139.8849772,120.2472454,opencountry
122.314209,135.5026855,83.88549805,79.71218935,107.4423669,85.84994083,127.9144576,163.0937848,148.0739586,23.96398958,40.13835584,17.31153755,111.196399,143.3480218,132.2151149,37.91786344,60.31947594,26.7755102,152.6954823,146.0424908,73.24542125,168.056946,154.2760046,90.23191734,128.450208,130.458527,45.02079765,164.2588523,151.607326,91.48327228,129.0699974,128.1165756,54.8404892,90.04737485,122.1401709,91.36312576,109.1122847,144.2020666,135.6270953,64.06642247,92.8976801,40.21684982,110.8803523,145.084414,138.6444825,55.99791829,83.42648972,35.44314338,153.5580751,151.3620559,76.0765936,164.703432,158.3640237,80.95810651,141.5747793,143.7578815,60.88070618,167.8728878,162.8973518,91.7185372,138.4187046,139.2227896,70.0585864,opencountry
138.1086426,154.9880371,120.611084,122.5495858,157.4835503,202.675503,108.4392961,144.8197817,210.3987525,133.610045,170.8258706,207.3252784,101.7616679,136.1269841,200.4491827,111.9637188,137.856387,154.22323,154.576801,160.5401709,52.16703297,158.0381171,168.4574053,52.93409874,139.2277954,142.7433325,53.90751162,168.7677656,175.1208791,46.46837607,130.7603435,133.5165235,48.52875358,109.4065934,135.0407814,159.5428571,96.80459242,131.317566,191.7281286,110.5973138,130.1724054,137.8695971,103.5674089,131.3471984,183.5321752,104.156128,122.6083789,115.197502,157.5369111,156.3275384,57.52582514,178.2494675,179.6885207,51.2,145.9288777,143.8668348,61.51828499,163.1556116,163.6398487,52.90290038,140.4009675,135.2883633,65.38027412,opencountry
106.6367188,119.5783691,65.19042969,95.94887574,107.6298225,63.43100592,105.0639341,111.3334818,73.13165516,63.90144516,81.21298271,40.4302298,110.4837716,112.9590145,72.16109927,70.77248677,88.28420257,44.66616276,115.3504274,127.3631258,64.78437118,120.5639495,131.5380023,77.07921929,105.6422804,113.9730854,49.01394666,122.2798535,136.9435897,79.37875458,97.70699974,110.1431174,43.92818111,87.8974359,101.7973138,56.55775336,102.7049369,107.734558,64.77887486,78.50744811,96.48840049,51.73528694,72.67531196,84.96794715,47.3971128,78.71766849,97.23237054,50.03174603,121.6850592,134.9276896,72.18946838,140.5727811,157.2468639,88.50177515,99.73669609,112.0040353,51.66002522,139.8880202,156.6385876,87.78007566,104.2300457,110.877721,58.93039506,opencountry
79.12036133,105.5510254,156.170166,26.37443787,62.42177515,111.9072189,5.054132323,42.14034306,85.08977501,39.89196873,70.08765695,117.0793651,12.94859038,49.05377873,96.30324568,33.35449735,67.11211892,115.9546485,111.6932845,126.8737485,169.9067155,98.05005741,114.1419059,155.3377727,103.379496,117.5786641,155.1455836,114.4654457,129.7582418,175.3435897,115.8553214,128.9700755,171.1246422,38.85714286,76.22075702,137.0393162,24.3912744,60.19012629,111.9191734,36.41123321,74.4009768,134.9899878,37.97797896,73.22730609,128.767311,49.17824616,86.01196982,155.2037471,128.5845301,142.4882842,185.3071303,127.1100592,141.6293491,186.3649704,128.1493064,140.7394704,184.268348,124.3883985,141.5868852,182.3677175,135.1937651,146.2875571,188.3450685,opencountry
58.5534668,102.3356934,119.9267578,55.66674556,116.3626036,192.2698225,28.57117398,101.5103587,195.8921809,74.64771381,123.8076285,183.4863776,25.54465766,96.54205165,189.3769249,78.64953389,116.3497103,159.4436886,68.76190476,96.50891331,56.77460317,63.32032147,86.7380023,60.02479908,76.35135796,102.0014681,41.50526058,59.62393162,86.35702076,74.97924298,68.10096279,99.46396045,41.33021077,48.53724054,96.71111111,151.3641026,24.21859931,94.05281286,184.7329506,79.77338217,110.3980464,141.1321123,27.83068265,86.54954735,158.520186,58.64168618,84.95446266,104.3226646,53.85537919,86.27865961,66.44394054,54.55147929,88.52828402,94.4208284,58.23757881,93.94199243,41.34174023,54.71071879,84.12005044,91.61361917,47.48400967,77.85864015,34.60575114,opencountry
103.0605469,118.2490234,99.75317383,75.25017751,108.6134911,155.1820118,58.48251281,109.7509468,211.5464469,70.40606491,83.69959725,76.72115612,58.68941009,111.2267235,216.2444918,81.4834971,95.79843789,86.76845553,112.3076923,107.9794872,28.37606838,132.6144661,121.3575201,24.83949483,87.89234157,89.00807438,30.76682163,133.1028083,121.7289377,25.56483516,77.04813947,82.61046058,28.20296643,82.4996337,118.6803419,170.5221001,61.0130884,117.1508611,227.1191734,87.62295482,104.4747253,97.43785104,63.48715439,119.5674089,229.2498165,92.65677856,111.1673172,120.9763206,131.3076342,124.4565382,32.20256992,134.3469822,127.0305325,29.19005917,118.7752837,116.741488,36.57200504,140.8968474,130.1508197,29.2075662,130.9927439,123.6871809,34.15855953,opencountry
69.46118164,102.5898438,123.8330078,79.31171598,119.4764497,188.7356213,26.40409891,77.39808421,154.6393406,100.726842,129.8384269,191.2532575,38.0421701,88.03221985,165.3864013,136.941295,157.3514739,202.239355,50.49279609,72.44932845,44.23540904,54.17221584,77.37680827,51.03834673,34.64643993,53.41032542,28.27697578,64.97680098,86.21245421,58.17435897,41.04709862,62.77595628,32.94925839,80.26178266,123.3631258,196.1250305,28.09827784,85.47049369,173.7037887,121.6703297,150.0600733,207.1638584,26.8402251,84.90530952,170.9106924,138.1753838,162.1233411,212.5214676,60.18241371,84.01410935,52.21869489,69.67668639,94.19360947,64.1287574,48.14527112,70.9407314,39.36040353,75.57326608,100.0837327,69.79470366,45.82854071,69.26310132,33.66836872,opencountry
119.4411621,125.0930176,72.33032227,111.9195266,123.6771598,100.8757396,70.38360437,111.3192248,148.836712,137.3892443,114.9718076,27.50059228,72.53257522,115.233357,154.124615,133.4220207,118.0670194,49.64474679,124.43663,115.56337,27.18437118,130.0059701,118.6461538,28.68610792,109.3731343,104.2642525,26.16295571,131.2351648,119.1814408,25.41245421,107.2120739,102.9029404,23.57325007,107.0271062,129.0070818,122.0874237,74.36785304,120.6888634,162.3660161,132.3135531,125.757265,69.05592186,73.67359922,119.9471495,161.5816002,125.2937809,128.6578194,86.59068436,123.1262283,119.8135551,30.93071303,149.8433136,135.7708876,30.3564497,99.28474149,106.0882724,30.71677175,142.9790668,129.868348,31.52383354,97.04058049,105.6060199,31.1787154,opencountry
149.2370605,139.9130859,65.38354492,167.1176331,146.0629586,83.89585799,184.5471152,148.9614613,95.12675429,128.185738,122.3747927,68.01800521,184.3468372,148.8670931,95.19260839,133.2244898,129.7656841,58.89241623,117.1321123,119.8007326,43.8017094,107.4516648,113.1425947,40.41699196,108.6762907,108.2769758,36.97577685,119.1931624,125.0422466,51.56336996,117.9661723,117.1543065,40.64741088,165.7133089,146.3970696,80.46984127,188.8514351,153.5816303,97.67898967,135.9824176,133.0989011,60.18656899,182.2050404,147.7347688,96.17616834,137.0221181,133.9620088,59.2703617,129.4341144,131.3560091,46.26354245,131.1166864,135.7481657,53.74485207,127.7498108,128.8393443,41.96317781,131.8456494,132.7818411,48.29457755,126.7487235,127.5313088,40.18704649,opencountry
176.3203125,178.302002,98.96777344,150.6688757,173.9749112,170.4236686,142.7988416,165.6101582,162.8728002,142.3738451,164.0217958,157.5247572,142.3738451,164.2075338,166.0270078,143.467876,164.7205845,160.2096246,196.397558,174.9059829,21.72796093,190.7435132,169.9380023,27.67944891,187.9833619,166.4908246,14.18742354,193.3675214,173.3235653,26.62759463,188.0822274,166.969555,14.05984908,149.7689866,173.1956044,168.8957265,147.1044776,170.6176808,167.7960964,145.398779,167.7401709,160.9494505,147.04184,169.5913873,171.4705163,147.921936,170.2836326,163.2557897,191.7722348,172.5190224,21.5883094,198.8847337,180.0899408,30.59502959,187.480454,169.1399748,14.98310214,195.6559899,174.4262295,25.71702396,184.1311475,165.490997,14.00053749,opencountry
146.519043,158.1623535,76.90332031,120.6551479,147.0485207,129.5687574,90.17955001,122.9137893,136.4294943,120.7296849,139.565032,99.85122009,97.40251125,129.7550344,145.334281,133.2244898,152.7558579,117.1075838,168.0996337,166.03663,24.37802198,173.1086108,166.2677382,19.69965557,141.118669,145.5972596,26.42916565,185.5492063,175.4959707,21.04810745,148.7213115,153.5009107,27.11631538,117.7054945,141.973138,125.3098901,106.5037887,139.4810563,158.1152698,145.3714286,165.5638584,132.4346764,102.0523611,136.0176168,148.9013947,87.28181109,98.40645329,55.36091595,169.1932477,164.8153187,22.04686319,195.0939645,181.127574,19.02201183,149.5404792,154.540227,26.16897856,186.0358134,173.0945776,18.6592686,142.7788229,148.4203171,24.6987369,opencountry
115.6555176,134.8647461,103.1582031,65.15976331,104.9031953,134.3820118,51.98841613,88.48652261,112.2102918,69.15138593,104.0890784,130.5510543,50.8846245,90.4923004,117.9246624,71.1957672,109.6618796,143.3590325,139.2810745,139.7440781,59.06129426,107.2789897,118.3301952,77.30700344,141.3966234,133.5708344,25.98678737,139.1863248,146.01221,94.12063492,152.7723133,143.3421806,28.38199323,77.12136752,119.2761905,157.786569,58.54052813,98.63053961,131.8429392,82.23101343,122.8190476,161.6371184,65.78908735,107.1964766,141.6510888,90.66666667,132.2550091,175.0923757,167.755102,159.6906022,50.63643235,168.0814201,164.6276923,78.53822485,163.4663304,151.9495586,31.18486759,179.7084489,169.8824716,55.98991173,159.2174147,151.4732599,33.97796291,opencountry
127.4785156,142.501709,113.067627,99.40449704,116.4459172,140.152426,78.58142125,96.94453108,123.6337714,101.8185264,115.4645819,133.5380242,84.87846482,103.1869225,129.7967306,106.87226,120.7195767,138.6787604,151.3826618,162.1079365,84.50989011,144.83031,149.3749713,82.30355913,143.8277465,159.0643504,77.9133839,150.0014652,156.9250305,88.95531136,147.4264897,163.1017434,77.54358574,102.0776557,117.801221,135.9599512,89.70287026,108.4546498,136.0238806,111.2771673,123.4910867,138.0923077,91.65451431,108.507952,134.2872523,107.112152,119.4150403,126.4095759,142.2091207,156.5190224,78.85311162,136.6002367,147.2227219,82.53727811,155.468348,172.4489281,81.15409836,119.5137453,132.2411097,69.20554855,158.6326256,175.9699006,82.49825316,opencountry
96.328125,115.2617188,103.208252,150.2371598,161.6113609,155.0239053,231.934061,231.934061,231.934061,58.29140014,78.54063018,66.21369344,226.9793888,226.9793888,226.9793888,50.94683799,72.7558579,61.90778534,44.85763126,69.70647131,52.81367521,45.20045924,74.63605052,50.13455798,35.26107169,53.74308784,47.72987521,50.65299145,80.23443223,52.95824176,41.40515222,59.37861046,53.57064793,131.4520147,144.7794872,137.8989011,220.3113662,222.5487945,222.1667049,46.77313797,68.45030525,59.62002442,208.0469782,210.4937607,210.0200636,35.86364819,60.98152485,45.05230289,45.90375409,70.73116654,53.71428571,49.47313609,82.48047337,54.60449704,44.95737705,61.4779319,55.92534678,49.75132409,82.55031526,54.63404792,38.75947326,54.65627519,49.36737436,opencountry
